DM-Compressed.PathNode17 684 8 1011
DM-Compressed.InventorySpot78 683 11 977
DM-Compressed.PathNode20 682 9 1302
DM-Compressed.InventorySpot84 681 13 459
DM-Compressed.InventorySpot83 680 13 589
DM-Compressed.InventorySpot86 679 13 824
DM-Compressed.InventorySpot76 678 13 1037
DM-Compressed.InventorySpot85 677 13 546
DM-Compressed.InventorySpot66 676 13 794
DM-Compressed.PathNode51 675 13 3377
DM-Compressed.InventorySpot81 674 13 1120
DM-Compressed.PathNode37 673 11 950
DM-Compressed.InventorySpot82 672 13 2038
DM-Compressed.InventorySpot77 702 8 1174
DM-Compressed.LiftExit7 703 13 2254
DM-Compressed.PlayerStart18 700 0 0
DM-Compressed.InventorySpot72 701 7 276
DM-Compressed.PathNode22 698 13 1168
DM-Compressed.InventorySpot74 699 6 344
DM-Compressed.JumpSpot27 696 11 552
DM-Compressed.PlayerStart2 697 3 157
DM-Compressed.PathNode26 694 12 1722
DM-Compressed.JumpSpot11 695 11 1293
DM-Compressed.InventorySpot79 692 8 998
DM-Compressed.LiftExit1 693 11 1116
DM-Compressed.PathNode27 690 13 2180
DM-Compressed.InventorySpot80 691 7 344
DM-Compressed.PathNode9 688 10 974
DM-Compressed.PathNode25 689 13 1438
DM-Compressed.PathNode49 653 9 337
DM-Compressed.PlayerStart0 652 5 106
DM-Compressed.PathNode42 655 13 971
DM-Compressed.JumpSpot18 654 13 1823
DM-Compressed.PathNode43 649 13 1383
DM-Compressed.JumpSpot2 648 7 395
DM-Compressed.PlayerStart4 651 1 95
DM-Compressed.PlayerStart1 650 5 63
DM-Compressed.InventorySpot65 645 13 957
DM-Compressed.InventorySpot64 644 13 1549
DM-Compressed.JumpSpot17 647 13 1270
DM-Compressed.InventorySpot57 646 13 3643
DM-Compressed.PathNode52 641 13 3039
DM-Compressed.InventorySpot62 640 12 863
DM-Compressed.PathNode28 643 13 2403
DM-Compressed.InventorySpot63 642 13 1108
DM-Compressed.LiftCenter2 668 11 444
DM-Compressed.PathNode12 669 15 1327
DM-Compressed.JumpSpot3 670 9 1068
DM-Compressed.LiftCenter3 671 13 1222
DM-Compressed.JumpSpot1 664 3 168
DM-Compressed.PathNode18 665 11 1505
DM-Compressed.PlayerStart6 666 6 308
DM-Compressed.LiftCenter1 667 10 362
DM-Compressed.PathNode15 660 13 1881
DM-Compressed.PlayerStart7 661 3 51
DM-Compressed.JumpSpot25 662 8 380
DM-Compressed.PathNode4 663 11 722
DM-Compressed.InventorySpot59 656 13 1146
DM-Compressed.PlayerStart16 657 0 0
DM-Compressed.PlayerStart17 658 7 177
DM-Compressed.LiftExit0 659 13 1665
DM-Compressed.InventorySpot92 747 12 404
DM-Compressed.InventorySpot91 746 12 448
DM-Compressed.InventorySpot93 745 12 637
DM-Compressed.InventorySpot88 744 11 1366
DM-Compressed.InventorySpot100 751 10 295
DM-Compressed.InventorySpot99 750 10 491
DM-Compressed.InventorySpot89 749 10 147
DM-Compressed.PathNode0 748 7 682
DM-Compressed.PlayerStart10 739 13 1406
DM-Compressed.InventorySpot107 738 0 0
DM-Compressed.InventorySpot96 737 0 0
DM-Compressed.InventorySpot108 736 0 0
DM-Compressed.InventorySpot87 743 9 565
DM-Compressed.PathNode41 742 12 965
DM-Compressed.PlayerStart12 741 9 1211
DM-Compressed.LiftExit6 740 13 1590
DM-Compressed.PlayerStart8 762 8 349
DM-Compressed.PathNode7 763 10 1359
DM-Compressed.PathNode24 760 8 574
DM-Compressed.PlayerStart9 761 1 40
DM-Compressed.LiftExit5 766 11 566
DM-Compressed.LiftExit2 767 12 431
DM-Compressed.PathNode8 764 11 1844
DM-Compressed.LiftCenter0 765 11 980
DM-Compressed.PathNode48 754 11 1430
DM-Compressed.InventorySpot94 755 12 645
DM-Compressed.InventorySpot90 752 12 689
DM-Compressed.PathNode38 753 10 780
DM-Compressed.PathNode35 758 10 948
DM-Compressed.JumpSpot0 759 8 514
DM-Compressed.InventorySpot95 756 13 1323
DM-Compressed.JumpSpot16 757 13 1111
DM-Compressed.PathNode47 713 10 345
DM-Compressed.InventorySpot69 712 10 1177
DM-Compressed.InventorySpot73 715 7 498
DM-Compressed.PlayerStart13 714 2 175
DM-Compressed.PathNode13 717 11 1193
DM-Compressed.InventorySpot71 716 11 802
DM-Compressed.InventorySpot98 719 10 337
DM-Compressed.JumpSpot6 718 8 536
DM-Compressed.PathNode2 705 11 1515
DM-Compressed.PathNode1 704 13 1341
DM-Compressed.PathNode40 707 11 561
DM-Compressed.InventorySpot75 706 13 1101
DM-Compressed.LiftExit8 709 11 1931
DM-Compressed.PlayerStart14 708 9 588
DM-Compressed.PathNode14 711 9 1480
DM-Compressed.InventorySpot70 710 9 1013
DM-Compressed.InventorySpot102 728 10 244
DM-Compressed.InventorySpot109 729 0 0
DM-Compressed.LiftExit4 730 0 0
DM-Compressed.JumpSpot14 731 7 450
DM-Compressed.InventorySpot111 732 6 59
DM-Compressed.InventorySpot110 733 0 0
DM-Compressed.InventorySpot106 734 0 0
DM-Compressed.LiftExit9 735 0 0
DM-Compressed.InventorySpot103 720 11 108
DM-Compressed.InventorySpot101 721 10 123
DM-Compressed.InventorySpot105 722 0 0
DM-Compressed.InventorySpot104 723 5 120
DM-Compressed.JumpSpot24 724 6 427
DM-Compressed.JumpSpot23 725 5 430
DM-Compressed.JumpSpot26 726 11 1190
DM-Compressed.JumpSpot22 727 8 477
DM-Corrugation.PathNode66 821 8 456
DM-Corrugation.JumpSpot4 820 5 115
DM-Corrugation.PlayerStart8 823 6 134
DM-Corrugation.PathNode41 822 6 529
DM-Corrugation.PathNode60 817 7 348
DM-Corrugation.PathNode51 816 8 755
DM-Corrugation.JumpSpot15 819 6 293
DM-Corrugation.PathNode23 818 9 1616
DM-Corrugation.PlayerStart17 829 2 108
DM-Corrugation.PlayerStart12 828 5 162
DM-Corrugation.PathNode47 831 6 592
DM-Corrugation.PathNode24 830 6 296
DM-Corrugation.PathNode53 825 7 762
DM-Corrugation.PathNode73 824 9 412
DM-Corrugation.PathNode33 827 11 1121
DM-Corrugation.LiftExit1 826 11 901
DM-Corrugation.PathNode30 804 10 1227
DM-Corrugation.PathNode46 805 6 703
DM-Corrugation.PathNode8 806 9 956
DM-Corrugation.JumpSpot10 807 9 992
DM-Corrugation.JumpSpot3 800 0 0
DM-Corrugation.JumpSpot13 801 4 485
DM-Corrugation.PathNode59 802 11 610
DM-Corrugation.InventorySpot65 803 12 2039
DM-Corrugation.PathNode54 812 3 294
DM-Corrugation.PathNode20 813 7 623
DM-Corrugation.PathNode32 814 11 785
DM-Corrugation.PathNode56 815 1 99
DM-Corrugation.InventorySpot68 808 11 1519
DM-Corrugation.PathNode80 809 4 551
DM-Corrugation.PathNode36 810 4 288
DM-Corrugation.PathNode48 811 2 71
DM-Corrugation.InventorySpot71 791 11 734
DM-Corrugation.InventorySpot70 790 11 696
DM-Corrugation.InventorySpot69 789 12 811
DM-Corrugation.PlayerStart0 788 5 522
DM-Corrugation.LiftExit4 787 8 1243
DM-Corrugation.PathNode49 786 10 1101
DM-Corrugation.PathNode55 785 3 228
DM-Corrugation.LiftCenter2 784 8 434
DM-Corrugation.PathNode25 799 11 558
DM-Corrugation.PathNode16 798 8 819
DM-Corrugation.PathNode40 797 7 1461
DM-Corrugation.InventorySpot75 796 5 308
DM-Corrugation.PlayerStart19 795 5 371
DM-Corrugation.PlayerStart4 794 2 61
DM-Corrugation.InventorySpot73 793 11 836
DM-Corrugation.InventorySpot72 792 11 803
DM-Corrugation.LiftCenter0 775 10 357
DM-Corrugation.PlayerStart3 782 2 81
DM-Corrugation.PathNode28 783 10 1097
DM-Corrugation.LiftExit3 780 7 1118
DM-Corrugation.LiftExit2 781 7 571
DM-Corrugation.PathNode11 778 10 1233
DM-Corrugation.PathNode4 779 8 948
DM-Corrugation.LiftCenter1 776 7 343
DM-Corrugation.PathNode7 777 10 2260
DM-Corrugation.PathNode95 881 12 896
DM-Corrugation.PathNode38 880 11 1438
DM-Corrugation.InventorySpot85 883 13 689
DM-Corrugation.InventorySpot125 882 11 457
DM-Corrugation.PathNode90 885 6 387
DM-Corrugation.PathNode64 884 7 617
DM-Corrugation.PathNode65 887 10 680
DM-Corrugation.InventorySpot84 886 13 1270
DM-Corrugation.InventorySpot83 889 11 2453
DM-Corrugation.PlayerStart9 888 6 329
DM-Corrugation.PathNode18 891 11 993
DM-Corrugation.PathNode2 890 7 700
DM-Corrugation.PathNode58 893 10 1383
DM-Corrugation.PathNode44 892 10 1279
DM-Corrugation.PathNode50 895 7 1570
DM-Corrugation.InventorySpot124 894 7 676
DM-Corrugation.PathNode3 864 10 1258
DM-Corrugation.PathNode15 865 9 1839
DM-Corrugation.PlayerStart16 866 0 0
DM-Corrugation.InventorySpot88 867 15 3397
DM-Corrugation.InventorySpot107 868 5 760
DM-Corrugation.PathNode42 869 13 959
DM-Corrugation.InventorySpot127 870 6 951
DM-Corrugation.PathNode9 871 9 775
DM-Corrugation.InventorySpot97 872 10 470
DM-Corrugation.PathNode69 873 14 2374
DM-Corrugation.JumpSpot5 874 8 168
DM-Corrugation.InventorySpot87 875 11 674
DM-Corrugation.InventorySpot113 876 12 1729
DM-Corrugation.PathNode85 877 9 357
DM-Corrugation.InventorySpot86 878 11 502
DM-Corrugation.JumpSpot9 879 8 259
DM-Corrugation.PathNode19 851 10 873
DM-Corrugation.InventorySpot92 850 8 751
DM-Corrugation.InventorySpot80 849 7 1129
DM-Corrugation.InventorySpot94 848 10 924
DM-Corrugation.PlayerStart21 855 10 1471
DM-Corrugation.PathNode96 854 5 334
DM-Corrugation.InventorySpot93 853 8 1006
DM-Corrugation.LiftExit5 852 8 909
DM-Corrugation.InventorySpot129 859 10 346
DM-Corrugation.InventorySpot91 858 8 828
DM-Corrugation.InventorySpot128 857 10 484
DM-Corrugation.InventorySpot90 856 8 1419
DM-Corrugation.InventorySpot126 863 10 402
DM-Corrugation.PathNode72 862 10 2212
DM-Corrugation.InventorySpot109 861 10 638
DM-Corrugation.InventorySpot89 860 13 383
DM-Corrugation.PathNode10 834 6 478
DM-Corrugation.PathNode14 835 6 778
DM-Corrugation.PathNode88 832 7 139
DM-Corrugation.LiftExit0 833 10 1133
DM-Corrugation.PathNode84 838 5 268
DM-Corrugation.PlayerStart18 839 11 1345
DM-Corrugation.PathNode61 836 5 636
DM-Corrugation.PlayerStart23 837 2 188
DM-Corrugation.PlayerStart6 842 0 0
DM-Corrugation.InventorySpot100 843 6 557
DM-Corrugation.PathNode31 840 11 1045
DM-Corrugation.PathNode13 841 6 503
DM-Corrugation.PlayerStart5 846 1 9
DM-Corrugation.InventorySpot96 847 7 397
DM-Corrugation.InventorySpot67 844 9 1985
DM-Corrugation.InventorySpot95 845 8 997
DM-Corrugation.InventorySpot66 956 9 962
DM-Corrugation.InventorySpot101 957 6 582
DM-Corrugation.InventorySpot98 958 6 966
DM-Corrugation.InventorySpot99 959 6 327
DM-Corrugation.InventorySpot82 952 7 649
DM-Corrugation.InventorySpot78 953 5 216
DM-Corrugation.InventorySpot105 954 5 167
DM-Corrugation.PathNode29 955 9 624
DM-Corrugation.PathNode6 948 9 1629
DM-Corrugation.InventorySpot106 949 9 384
DM-Corrugation.InventorySpot108 950 3 70
DM-Corrugation.InventorySpot102 951 6 156
DM-Corrugation.InventorySpot104 944 10 373
DM-Corrugation.JumpSpot8 945 9 624
DM-Corrugation.PathNode22 946 11 712
DM-Corrugation.JumpSpot16 947 4 486
DM-Corrugation.PathNode43 941 8 554
DM-Corrugation.PathNode27 940 8 852
DM-Corrugation.PathNode57 943 10 935
DM-Corrugation.PathNode68 942 11 2171
DM-Corrugation.PathNode71 937 8 1922
DM-Corrugation.InventorySpot110 936 11 1472
DM-Corrugation.PathNode39 939 8 716
DM-Corrugation.PlayerStart14 938 3 521
DM-Corrugation.PathNode17 933 8 956
DM-Corrugation.JumpSpot0 932 8 1036
DM-Corrugation.InventorySpot103 935 10 292
DM-Corrugation.PathNode67 934 8 496
DM-Corrugation.InventorySpot111 929 10 2884
DM-Corrugation.InventorySpot112 928 9 822
DM-Corrugation.PathNode12 931 7 1018
DM-Corrugation.PathNode1 930 7 724
DM-Corrugation.InventorySpot115 926 8 594
DM-Corrugation.PlayerStart24 927 3 36
DM-Corrugation.InventorySpot114 924 8 534
DM-Corrugation.PathNode0 925 11 1595
DM-Corrugation.PathNode21 922 8 1256
DM-Corrugation.PathNode52 923 8 922
DM-Corrugation.PathNode26 920 8 1149
DM-Corrugation.PlayerStart20 921 5 201
DM-Corrugation.PathNode62 918 8 1166
DM-Corrugation.InventorySpot117 919 6 787
DM-Corrugation.InventorySpot76 916 5 284
DM-Corrugation.InventorySpot116 917 10 1083
DM-Corrugation.InventorySpot77 914 5 237
DM-Corrugation.PathNode34 915 7 601
DM-Corrugation.InventorySpot79 912 5 319
DM-Corrugation.PathNode5 913 7 829
DM-Corrugation.InventorySpot118 911 7 320
DM-Corrugation.PlayerStart13 910 7 597
DM-Corrugation.PathNode35 909 5 349
DM-Corrugation.InventorySpot119 908 9 703
DM-Corrugation.JumpSpot2 907 6 1050
DM-Corrugation.InventorySpot121 906 4 92
DM-Corrugation.PathNode45 905 10 1508
DM-Corrugation.InventorySpot122 904 2 44
DM-Corrugation.InventorySpot123 903 2 71
DM-Corrugation.JumpSpot6 902 5 259
DM-Corrugation.PathNode83 901 7 584
DM-Corrugation.JumpSpot11 900 6 215
DM-Corrugation.PlayerStart10 899 2 21
DM-Corrugation.InventorySpot120 898 4 196
DM-Corrugation.PlayerStart22 897 3 108
DM-Corrugation.InventorySpot81 896 10 1718
DM-Corrugation.JumpSpot7 962 5 395
DM-Corrugation.InventorySpot74 961 6 482
DM-Corrugation.PathNode37 960 7 254
DM-Curse4.InventorySpot80 1100 5 1423
DM-Curse4.InventorySpot96 1101 7 144
DM-Curse4.PathNode11 1102 14 4520
DM-Curse4.InventorySpot87 1103 18 2073
DM-Curse4.InventorySpot98 1096 2 118
DM-Curse4.InventorySpot95 1097 15 504
DM-Curse4.PathNode19 1098 20 1723
DM-Curse4.PlayerStart3 1099 9 299
DM-Curse4.InventorySpot97 1092 6 2017
DM-Curse4.PathNode61 1093 2 561
DM-Curse4.InventorySpot99 1094 1 103
DM-Curse4.InventorySpot73 1095 2 30
DM-Curse4.InventorySpot69 1088 14 608
DM-Curse4.PathNode23 1089 16 1839
DM-Curse4.PathNode22 1090 17 2185
DM-Curse4.InventorySpot74 1091 2 137
DM-Curse4.PathNode49 1117 26 2931
DM-Curse4.InventorySpot94 1116 14 368
DM-Curse4.PathNode47 1119 26 4363
DM-Curse4.PathNode87 1118 26 1409
DM-Curse4.PathNode76 1113 19 1166
DM-Curse4.InventorySpot93 1112 26 3326
DM-Curse4.InventorySpot85 1115 17 661
DM-Curse4.PathNode17 1114 17 1248
DM-Curse4.InventorySpot86 1109 18 1769
DM-Curse4.PathNode54 1108 13 801
DM-Curse4.InventorySpot89 1111 9 424
DM-Curse4.InventorySpot88 1110 8 389
DM-Curse4.InventorySpot51 1105 19 3830
DM-Curse4.PathNode28 1104 19 2822
DM-Curse4.InventorySpot91 1107 6 715
DM-Curse4.InventorySpot90 1106 5 232
DM-Curse4.PlayerStart14 1122 26 1701
DM-Curse4.PathNode48 1123 11 1235
DM-Curse4.InventorySpot92 1120 26 2168
DM-Curse4.Door0 1121 4 299
DM-Curse4.PathNode15 1032 23 3320
DM-Curse4.LiftExit3 1033 25 3521
DM-Curse4.PathNode83 1034 17 2218
DM-Curse4.PathNode94 1035 14 922
DM-Curse4.PathNode4 1036 13 2536
DM-Curse4.PathNode33 1037 20 5377
DM-Curse4.PathNode95 1038 18 3658
DM-Curse4.PathNode37 1039 21 2832
DM-Curse4.PlayerStart9 1024 15 314
DM-Curse4.PathNode53 1025 13 926
DM-Curse4.PathNode16 1026 15 1754
DM-Curse4.PlayerStart16 1027 13 380
DM-Curse4.PathNode42 1028 20 1740
DM-Curse4.PathNode77 1029 16 1260
DM-Curse4.PathNode93 1030 12 1118
DM-Curse4.PathNode12 1031 23 4527
DM-Curse4.InventorySpot58 1049 23 942
DM-Curse4.InventorySpot57 1048 24 1577
DM-Curse4.InventorySpot56 1051 24 2962
DM-Curse4.InventorySpot78 1050 24 1379
DM-Curse4.PathNode2 1053 7 180
DM-Curse4.PlayerStart12 1052 5 225
DM-Curse4.InventorySpot77 1055 14 272
DM-Curse4.InventorySpot64 1054 15 1733
DM-Curse4.PathNode58 1041 19 2079
DM-Curse4.PlayerStart10 1040 14 685
DM-Curse4.PathNode1 1043 16 1056
DM-Curse4.PlayerStart17 1042 14 631
DM-Curse4.PathNode92 1045 18 2270
DM-Curse4.PathNode20 1044 16 1398
DM-Curse4.PathNode24 1047 16 975
DM-Curse4.InventorySpot50 1046 15 2421
DM-Curse4.PathNode9 1066 18 1116
DM-Curse4.PathNode0 1067 15 968
DM-Curse4.InventorySpot83 1064 15 428
DM-Curse4.InventorySpot82 1065 15 754
DM-Curse4.InventorySpot59 1070 21 1287
DM-Curse4.InventorySpot67 1071 16 670
DM-Curse4.InventorySpot81 1068 4 347
DM-Curse4.InventorySpot79 1069 24 1685
DM-Curse4.InventorySpot76 1058 23 3047
DM-Curse4.PathNode69 1059 26 4439
DM-Curse4.InventorySpot52 1056 24 1921
DM-Curse4.InventorySpot71 1057 24 923
DM-Curse4.PathNode35 1062 21 2166
DM-Curse4.InventorySpot54 1063 22 3062
DM-Curse4.InventorySpot75 1060 23 1610
DM-Curse4.InventorySpot84 1061 21 2848
DM-Curse4.PathNode68 1083 28 6391
DM-Curse4.PathNode75 1082 26 3383
DM-Curse4.PathNode70 1081 27 5153
DM-Curse4.InventorySpot63 1080 14 1504
DM-Curse4.InventorySpot70 1087 17 1512
DM-Curse4.PathNode30 1086 23 1420
DM-Curse4.InventorySpot72 1085 1 100
DM-Curse4.PathNode67 1084 26 4749
DM-Curse4.PathNode25 1075 16 1537
DM-Curse4.PlayerStart8 1074 7 103
DM-Curse4.PathNode21 1073 13 743
DM-Curse4.InventorySpot68 1072 16 527
DM-Curse4.InventorySpot66 1079 12 570
DM-Curse4.InventorySpot65 1078 12 852
DM-Curse4.PathNode6 1077 12 1355
DM-Curse4.InventorySpot53 1076 16 1049
DM-Curse4.InventorySpot62 1016 11 519
DM-Curse4.PathNode73 1017 4 173
DM-Curse4.PlayerStart7 1018 10 306
DM-Curse4.PathNode74 1019 4 94
DM-Curse4.PathNode60 1020 13 1485
DM-Curse4.PlayerStart0 1021 20 2255
DM-Curse4.PathNode91 1022 6 907
DM-Curse4.PathNode59 1023 4 1221
DM-Curse4.PathNode80 1008 0 0
DM-Curse4.LiftExit0 1009 12 1023
DM-Curse4.PlayerStart6 1010 0 0
DM-Curse4.PathNode81 1011 11 330
DM-Curse4.PathNode82 1012 18 2997
DM-Curse4.PathNode78 1013 13 965
DM-Curse4.PathNode72 1014 23 3637
DM-Curse4.PathNode71 1015 26 3659
DM-Curse4.PlayerStart4 1001 25 2702
DM-Curse4.PathNode56 1000 22 2193
DM-Curse4.InventorySpot55 1003 27 3457
DM-Curse4.PathNode41 1002 27 5435
DM-Curse4.PathNode38 1005 19 2769
DM-Curse4.PathNode79 1004 21 1434
DM-Curse4.InventorySpot61 1007 12 631
DM-Curse4.InventorySpot60 1006 13 728
DM-Curse4.PlayerStart2 993 17 500
DM-Curse4.PathNode13 992 17 1014
DM-Curse4.PathNode27 995 13 2077
DM-Curse4.PathNode26 994 16 2261
DM-Curse4.PathNode8 997 13 2074
DM-Curse4.PlayerStart11 996 13 1831
DM-Curse4.PathNode57 999 4 898
DM-Curse4.PathNode40 998 24 3920
DM-Curse4.PathNode43 986 17 2456
DM-Curse4.PathNode50 987 26 2182
DM-Curse4.PathNode3 984 16 1865
DM-Curse4.PathNode90 985 5 965
DM-Curse4.PlayerStart13 990 3 214
DM-Curse4.PathNode10 991 15 1743
DM-Curse4.PathNode52 988 8 372
DM-Curse4.PathNode44 989 25 3863
DM-Curse4.PathNode34 978 19 2183
DM-Curse4.PathNode85 979 23 2629
DM-Curse4.PlayerStart5 976 3 101
DM-Curse4.PathNode66 977 26 4396
DM-Curse4.PathNode39 982 19 3929
DM-Curse4.PathNode7 983 17 1848
DM-Curse4.PathNode5 980 13 1450
DM-Curse4.PathNode84 981 18 3241
DM-Curse4.PathNode14 971 16 1328
DM-Curse4.PathNode55 970 7 505
DM-Curse4.PathNode51 969 22 1917
DM-Curse4.PathNode46 968 26 4816
DM-Curse4.LiftCenter0 975 10 660
DM-Curse4.LiftExit1 974 14 1858
DM-Curse4.LiftExit2 973 23 2377
DM-Curse4.LiftCenter1 972 23 3383
DM-Curse4.PathNode65 963 26 4459
DM-Curse4.PathNode45 967 27 4516
DM-Curse4.PathNode62 966 25 2393
DM-Curse4.PathNode63 965 21 3435
DM-Curse4.PathNode64 964 26 4401
DM-DE-Grendelkeep.LiftExit11 1134 5 416
DM-DE-Grendelkeep.PathNode211 1135 10 2684
DM-DE-Grendelkeep.JumpSpot27 1132 7 2398
DM-DE-Grendelkeep.PathNode95 1133 9 1678
DM-DE-Grendelkeep.PathNode4 1130 8 969
DM-DE-Grendelkeep.PathNode5 1131 9 981
DM-DE-Grendelkeep.PathNode6 1128 9 1759
DM-DE-Grendelkeep.LiftCenter3 1129 9 652
DM-DE-Grendelkeep.PathNode91 1126 11 1348
DM-DE-Grendelkeep.PathNode19 1127 10 1516
DM-DE-Grendelkeep.PathNode92 1124 11 1177
DM-DE-Grendelkeep.PathNode63 1125 9 2760
DM-DE-Grendelkeep.PathNode49 1151 11 1449
DM-DE-Grendelkeep.PlayerStart12 1150 9 520
DM-DE-Grendelkeep.PlayerStart18 1149 8 2064
DM-DE-Grendelkeep.PlayerStart1 1148 4 389
DM-DE-Grendelkeep.PathNode57 1147 7 1305
DM-DE-Grendelkeep.PathNode68 1146 10 1591
DM-DE-Grendelkeep.PathNode33 1145 5 890
DM-DE-Grendelkeep.PathNode38 1144 5 686
DM-DE-Grendelkeep.PlayerStart16 1143 9 1106
DM-DE-Grendelkeep.LiftExit4 1142 12 1803
DM-DE-Grendelkeep.PathNode67 1141 12 1820
DM-DE-Grendelkeep.LiftExit0 1140 10 1799
DM-DE-Grendelkeep.PathNode66 1139 10 1522
DM-DE-Grendelkeep.PathNode44 1138 10 2237
DM-DE-Grendelkeep.PathNode96 1137 9 610
DM-DE-Grendelkeep.PathNode94 1136 11 2629
DM-DE-Grendelkeep.JumpSpot0 1299 10 932
DM-DE-Grendelkeep.LiftExit3 1298 11 1443
DM-DE-Grendelkeep.JumpSpot1 1297 13 3603
DM-DE-Grendelkeep.LiftExit1 1296 11 2272
DM-DE-Grendelkeep.LiftCenter0 1302 10 1713
DM-DE-Grendelkeep.LiftCenter1 1301 11 1978
DM-DE-Grendelkeep.PathNode40 1300 5 484
DM-DE-Grendelkeep.PlayerStart2 1290 5 225
DM-DE-Grendelkeep.PathNode20 1291 9 1632
DM-DE-Grendelkeep.PlayerStart8 1288 11 1040
DM-DE-Grendelkeep.PathNode65 1289 12 2211
DM-DE-Grendelkeep.PathNode43 1294 5 624
DM-DE-Grendelkeep.JumpSpot2 1295 7 410
DM-DE-Grendelkeep.PathNode2 1292 12 2980
DM-DE-Grendelkeep.JumpSpot3 1293 7 1861
DM-DE-Grendelkeep.InventorySpot531 1282 10 1163
DM-DE-Grendelkeep.PathNode42 1283 5 765
DM-DE-Grendelkeep.InventorySpot530 1280 10 854
DM-DE-Grendelkeep.InventorySpot558 1281 11 1002
DM-DE-Grendelkeep.PlayerStart10 1286 6 829
DM-DE-Grendelkeep.PathNode22 1287 11 1750
DM-DE-Grendelkeep.PlayerStart9 1284 5 799
DM-DE-Grendelkeep.PathNode39 1285 5 849
DM-DE-Grendelkeep.PathNode52 1221 11 794
DM-DE-Grendelkeep.PathNode51 1220 8 651
DM-DE-Grendelkeep.PlayerStart15 1223 11 1321
DM-DE-Grendelkeep.PathNode55 1222 11 1656
DM-DE-Grendelkeep.InventorySpot525 1217 13 2799
DM-DE-Grendelkeep.InventorySpot522 1216 13 1611
DM-DE-Grendelkeep.InventorySpot543 1219 7 399
DM-DE-Grendelkeep.InventorySpot534 1218 7 509
DM-DE-Grendelkeep.PathNode17 1229 12 2092
DM-DE-Grendelkeep.InventorySpot516 1228 8 827
DM-DE-Grendelkeep.PlayerStart4 1231 10 2256
DM-DE-Grendelkeep.PathNode88 1230 11 1343
DM-DE-Grendelkeep.InventorySpot547 1225 8 898
DM-DE-Grendelkeep.InventorySpot546 1224 11 1075
DM-DE-Grendelkeep.InventorySpot540 1227 7 1210
DM-DE-Grendelkeep.InventorySpot539 1226 7 498
DM-DE-Grendelkeep.PathNode284 1236 6 547
DM-DE-Grendelkeep.InventorySpot542 1237 7 1074
DM-DE-Grendelkeep.PathNode31 1238 7 336
DM-DE-Grendelkeep.PathNode21 1239 7 1183
DM-DE-Grendelkeep.InventorySpot545 1232 10 1388
DM-DE-Grendelkeep.InventorySpot544 1233 9 879
DM-DE-Grendelkeep.InventorySpot509 1234 9 1694
DM-DE-Grendelkeep.InventorySpot541 1235 8 986
DM-DE-Grendelkeep.InventorySpot552 1244 9 4669
DM-DE-Grendelkeep.PlayerStart7 1245 7 426
DM-DE-Grendelkeep.PathNode30 1246 9 1496
DM-DE-Grendelkeep.PathNode64 1247 11 1385
DM-DE-Grendelkeep.InventorySpot555 1240 5 55
DM-DE-Grendelkeep.InventorySpot556 1241 6 456
DM-DE-Grendelkeep.InventorySpot557 1242 8 488
DM-DE-Grendelkeep.PathNode56 1243 11 1554
DM-DE-Grendelkeep.LiftExit10 1255 12 1673
DM-DE-Grendelkeep.InventorySpot549 1254 8 255
DM-DE-Grendelkeep.PlayerStart3 1253 6 462
DM-DE-Grendelkeep.PathNode8 1252 13 3360
DM-DE-Grendelkeep.PathNode46 1251 11 2799
DM-DE-Grendelkeep.JumpSpot30 1250 8 2839
DM-DE-Grendelkeep.InventorySpot551 1249 11 1638
DM-DE-Grendelkeep.PathNode53 1248 11 1430
DM-DE-Grendelkeep.PathNode26 1263 14 2263
DM-DE-Grendelkeep.InventorySpot554 1262 13 866
DM-DE-Grendelkeep.InventorySpot553 1261 6 83
DM-DE-Grendelkeep.InventorySpot564 1260 13 1086
DM-DE-Grendelkeep.PlayerStart14 1259 1 4
DM-DE-Grendelkeep.InventorySpot524 1258 8 575
DM-DE-Grendelkeep.InventorySpot523 1257 6 202
DM-DE-Grendelkeep.PlayerStart0 1256 8 660
DM-DE-Grendelkeep.InventorySpot562 1270 10 3074
DM-DE-Grendelkeep.PathNode34 1271 10 2084
DM-DE-Grendelkeep.JumpSpot25 1268 9 1065
DM-DE-Grendelkeep.InventorySpot550 1269 7 240
DM-DE-Grendelkeep.InventorySpot515 1266 9 373
DM-DE-Grendelkeep.InventorySpot511 1267 9 230
DM-DE-Grendelkeep.PathNode27 1264 13 2333
DM-DE-Grendelkeep.InventorySpot563 1265 9 1538
DM-DE-Grendelkeep.InventorySpot559 1278 10 1030
DM-DE-Grendelkeep.InventorySpot533 1279 10 1270
DM-DE-Grendelkeep.JumpSpot5 1276 9 1817
DM-DE-Grendelkeep.InventorySpot529 1277 10 545
DM-DE-Grendelkeep.InventorySpot561 1274 9 2771
DM-DE-Grendelkeep.InventorySpot560 1275 10 1066
DM-DE-Grendelkeep.PathNode24 1272 9 1430
DM-DE-Grendelkeep.InventorySpot519 1273 10 969
DM-DE-Grendelkeep.PathNode48 1153 11 1792
DM-DE-Grendelkeep.PathNode89 1152 11 2154
DM-DE-Grendelkeep.PathNode23 1155 11 1821
DM-DE-Grendelkeep.PathNode87 1154 9 1042
DM-DE-Grendelkeep.InventorySpot513 1157 9 288
DM-DE-Grendelkeep.InventorySpot512 1156 9 288
